id_pedido;id_cliente;nome_cliente;email;telefone;data_pedido;estado;cidade;canal_venda;dispositivo;categoria_produto;produto;quantidade;preco_unitario;desconto_pct;frete;valor_total;forma_pagamento;parcelas;idade_cliente;renda_mensal;tempo_cliente_meses;nivel_fidelidade;id_parceiro;avaliacao;devolvido;cupom_usado;recomprou_90d
PED2026010229;CLI03490;Bruno Rocha;brunorocha.3490@exemplo.com;(21) 98788-7154;2026-08-11;RS;Porto Alegre;SITE;DESKTOP;Eletrodomésticos;Geladeira;3;2785.0;0;0;8354.99;PIX;1;44;1462.85;40;Diamante;PROPRIO;4;1;0;0
PED2026000802;CLI00807;Henrique Oliveira;henriqueoliveira.807@exemplo.com;(41) 95892-2579;2026-03-24;BA;Salvador;APP;MOBILE;Casa e Decoração;Cadeira Escritório;1;2332.72;0.15;0;1982.82;PIX;1;38;4847.21;39;Ouro;PROPRIO;4;1;1;0
PED2026002449;CLI01792;Zeca Costa;zecacosta.1792@exemplo.com;(47) 94298-2457;2026-03-13;SP;São Paulo;APP;MOBILE;Casa e Decoração;Luminária;2;169.68;0.05;0;322.4;PIX;1;21;2141.45;60;Diamante;PROPRIO;4;0;0;0
PED2026004478;CLI01013;Vinicius Silva;viniciussilva.1013@exemplo.com;(21) 91105-7046;2026-05-08;RS;Porto Alegre;APP;DESKTOP;Telefonia;Carregador USB-C;2;88.05;0.2;22.94;163.82;PIX;1;36;1720.96;72;Diamante;PROPRIO;4;0;1;1
PED2026002580;CLI02870;Bruno Ferreira;brunoferreira.2870@exemplo.com;(21) 93372-2346;2026-06-20;ES;Vitória;SITE;DESKTOP;Informática;Teclado mecânico;1;1200;0.05;0;1140.0;CARTAO_CREDITO;12;40;1548.3;49;Diamante;PROPRIO;5;0;1;1
PED2026006363;CLI02815;Nicolas Gomes;nicolasgomes.2815@exemplo.com;(47) 96498-7281;2026-06-10;SP;São Paulo;APP;MOBILE;Moda e Acessórios;Mochila;3;320.01;0.15;0;816.03;CARTAO_CREDITO;3;46;8364.57;13;Ouro;PROPRIO;4;0;1;0
PED2026006607;CLI02160;Rafael Martins;rafaelmartins.2160@exemplo.com;(11) 99770-6064;2026-03-27;ES;Vitória;MARKETPLACE;DESKTOP;Casa e Decoração;Luminária;1;186.12;0;19.54;205.66;CARTAO_DEBITO;1;34;5158.49;21;Ouro;PARC018;5;0;0;0
PED2026009506;CLI01840;Nicolas Gomes;nicolasgomes.1840@exemplo.com;(61) 91413-5032;14/06/2026;SAO PAULO;São Paulo;MARKETPLACE;MOBILE;Eletrodomésticos;Micro-ondas;1;794.63;0.2;32.09;667.79;CARTAO_CREDITO;4;44;3210.42;22;Ouro;PARC178;5;0;1;1
PED2026000781;CLI02386;Diego Rocha;diegorocha.2386@exemplo.com; 81909779014 ;2026-07-17;pe;Recife;MARKETPLACE;MOBILE;Eletrônicos;Câmera Wi-Fi;1;385.68;0.1;33.03;380.14;PIX;1;54;9283.94;1;Ouro;PARC241;4;0;1;0
PED2026003233;CLI02630;Olivia Lima;olivialima.2630@exemplo.com; 85966483121 ;2026-03-03;SP;São Paulo;MARKETPLACE;MOBILE;Telefonia;Smartphone;2;2723.11;0.1;0;4901.61;CARTAO_CREDITO;1;47;3524.04;47;Diamante;PARC070;4;0;1;1
PED2026009193;CLI01954;Rafael Ramos;rafaelramos.1954@exemplo.com;(71) 94449-3381;2026-04-10;SÃO PAULO;São Paulo;SITE;MOBILE;Alimentação;Cesta Gourmet;2;299.05;0.1;6.8;545.09;CARTAO_CREDITO;1;21;1600.15;83;Diamante;PROPRIO;3;0;1;0
PED2026000832;CLI02943;Diego Nunes;diegonunes.2943@exemplo.com;(47) 98534-8890;2026-07-05;RS;Porto Alegre;APP;MOBILE;Jogos;Jogo Digital;2;141.35;0;19.32;302.01;PIX;1;28;1200;4;Prata;PROPRIO;4;0;0;0
PED2026006725;CLI02199;Carla Silva;carlasilva.2199@exemplo.com;(47) 90606-9956;2026-04-02;SP;São Paulo;SITE;MOBILE;Telefonia;Fone Bluetooth;1;444.83;0;37.73;482.56;BOLETO;1;18;1314.04;8;Prata;PROPRIO;4;0;0;0
PED2026007769;CLI02788;Olivia Pereira;oliviapereira.2788@exemplo.com;71 91314-1159;2026-08-28;RJ;Rio de Janeiro;APP;DESKTOP;Eletrodomésticos;Geladeira;1;7200;0.05;28.76;6868.76;CARTAO_CREDITO;1;27;1307.14;82;Diamante;PROPRIO;3;0;0;0
PED2026008626;CLI00543;Diego Vieira;diegovieira.543@exemplo.com;(51) 99802-3698;2026-02-27;SP;São Paulo;SITE;DESKTOP;Telefonia;Smartphone;1;1838.99;0;0;1838.99;CARTAO_CREDITO;5;37;10982.6;41;Diamante;PROPRIO;5;0;0;0
PED2026009082;CLI02659;Rafael Teixeira;rafaelteixeira.2659@exemplo.com;19 98136-3432;2026-05-06;SP;São Paulo;APP;DESKTOP; Eletrônicos ;Smart TV;3;4204.24;0;0;12612.73;CARTAO_CREDITO;10;64;5188.39;64;Diamante;PROPRIO;5;0;0;1
PED2026005948;CLI01449;Ana Rocha;anarocha.1449@exemplo.com;(47) 96585-5175;2026-01-06;sp;São Paulo;MARKETPLACE;MOBILE;Moda e Acessórios;Tênis;1;536.21;0.3;9.72;385.07;PIX;1;36;7379.55;66;Diamante;PARC185;4;0;1;1
PED2026006743;CLI02731;Paulo Lima;paulolima.2731@exemplo.com;+55 71 94346-6329;2026-04-26;MA;São Luís;App;MOBILE;Eletrodomésticos;Lavadora;1;3049.01;0.1;0;2744.11;CARTAO_CREDITO;6;29;2179.67;54;Diamante;PROPRIO;5;0;1;1
PED2026011004;CLI01298;Mariana Rocha;MARIANAROCHA.1298@EXEMPLO.COM;(85) 96173-8189;27-07-2026;goiás;Goiânia;LOJA_FISICA;DESKTOP;Casa e Decoração;Organizador;1;123.85;0.05;22.45;140.11;Cartão Crédito;3;33;2734.53;37;Diamante;PROPRIO;4;0;1;1
PED2026009158;CLI02299;Eduarda Nunes;eduardanunes.2299@exemplo.com;85954430668;2026-02-07;PI;Teresina;MARKETPLACE;MOBILE;Informática;Monitor;1;2260.08;0.05;0;2147.08;CARTAO_CREDITO;1;41;4454.99;14;Ouro;PARC034;3;0;1;0
PED2026004378;CLI00961;Vinicius Ramos;viniciusramos.961@exemplo.com;(61) 90586-4472;2026-02-03;SP;São Paulo;APP;DESKTOP;Moda e Acessórios;Tênis;2;900;0.2;0;1440.0;CARTAO_CREDITO;3;44;4104.71;17;Ouro;PROPRIO;4;0;0;1
PED2026011006;CLI01252;Felipe Silva;felipesilva.1252@exemplo.com;(61) 92477-1250;2026-07-26;SP;São Paulo;SITE;MOBILE;Esportes;Bicicleta;1;1685.12;0.1;0;1516.61;PIX;1;35;2816.77;49;Diamante;PROPRIO;3;0;0;0
PED2026002415;CLI01968;Olivia Lima;olivialima.1968@exemplo.com;(85) 93809-6031;2026-04-25;RJ;Rio de Janeiro;MARKETPLACE;MOBILE;Eletrônicos;Console;1;5500;0;13.51;5513.51;CARTAO_CREDITO;4;28;3930.51;34;Diamante;PARC196;5;0;0;1
PED2026000027;CLI01699;Lucas Barbosa;LUCASBARBOSA.1699@EXEMPLO.COM;11940935880;2026-05-27;SP;São Paulo;APP;MOBILE;Moda e Acessórios;Jaqueta;2;819.41;0.15;0;1393.0;PIX;1;72;5863.37;25;Ouro;PROPRIO;3;0;1;0
PED2026002927;CLI01843;Nicolas Dias;nicolasdias.1843@exemplo.com;51 99360-7498;08/04/2026;ES;Vitória;MARKETPLACE;DESKTOP;Eletrodomésticos;Lavadora;1;1800;0;0;1800;PIX;1;60;2637.04;51;Diamante;PARC249;4;0;0;1
PED2026002563;CLI02574;Felipe Gomes;felipegomes.2574@exemplo.com;21951531158;2026-02-07;SC;Florianópolis;APP;desktop;Telefonia;Smartwatch;1;1494.81;0;28.32;1523.13;Pagamento Instantâneo;1;48;1845.53;45;Ouro;PROPRIO;4;0;0;1
PED2026009161;CLI03227;Nicolas Dias;nicolasdias.3227@exemplo.com;(81) 98733-4703;2026-07-17;SP;São Paulo;MARKETPLACE;MOBILE;Casa e Decoração;Cadeira Escritório;1;1815.02;0;0;1815.02;CARTAO_CREDITO;2;23;1919.62;54;Diamante;PARC180;4;0;0;1
PED2026005961;CLI01604;Carla Almeida;carlaalmeida.1604@exemplo.com;(85) 97424-6181;2026-02-20;ES;Vitória;APP;desktop;Telefonia;Smartwatch;2;605.74;0.1;26.94;1117.27;PIX;1;28;2170.63;41;Ouro;PROPRIO;4;0;1;0
PED2026002105;CLI03487;Queila Silva;queilasilva.3487@exemplo.com;(51) 92303-6840;2026-08-11;PR;Curitiba;MARKETPLACE;DESKTOP;Eletrodomésticos;Micro-ondas;1;1235.88;0.1;0;1112.29;CARTAO_CREDITO;5;40;4045.55;80;Diamante;PARC133;5;0;0;0
PED2026010931;CLI01321;Wesley Gomes;wesleygomes.1321@exemplo.com;(61) 98095-6656;2026-01-30;DF;Brasília;APP;MOBILE;Cultura;Livro;1;160;0.25;24.74;144.74;CARTAO_DEBITO;1;43;3245.33;76;Diamante;PROPRIO;5;0;1;0
PED2026010954;CLI00558;Bruno Pereira;brunopereira.558@exemplo.com;(11) 98593-1861;2026-01-26; PR ;Curitiba;app;MOBILE;Moda e Acessórios;Jaqueta;1;670.3;0.2;0;536.24;pix;1;33;1578.61;14;Ouro;PROPRIO;4;1;1;0
PED2026006876;CLI01836;Yasmin Rocha;yasminrocha.1836@exemplo.com;(41) 90750-0512;2026-05-22;AC;Rio Branco;APP;TABLET;Informática;Teclado mecânico;1;1200;0;0;1200;PIX;1;45;8946.05;56;Diamante;PROPRIO;5;0;0;1
PED2026009164;CLI02174;Luca s Costa;lucascosta.2174@exemplo.com;(61) 91999-3168;2026-06-21;SP;SÃO PAULO;SITE;MOBILE;Alimentação;Snacks;1;130;0;0;130;PIX;1;19;2189.41;13;Ouro;PROPRIO;4;0;0;0
PED2026009037;CLI02500;Thiago Almeida;thiagoalmeida.2500@exemplo.com;(41) 92350-7300;2026-01-11;S.P.;São Paulo;MARKETPLACE;MOBILE;Eletrônicos;Caixa de Som;1;2200;0.2;0;1760.0;PIX;1;24;1200;6;Prata;PARC008;4;0;1;0
PED2026011345;CLI02425;Gabriela Lima;gabrielalima.2425@exemplo.com;(81) 98553-3503;21-05-2026;ES;Vitória;SITE;DESKTOP;Cultura;Instrumento Musical;1;2308.66;0.15;27.89;1990.25;Pagamento Instantâneo;1;20;1200;3;Prata;PROPRIO;5;0;1;1
PED2026005322;CLI00239;Ursula Almeida;ursulaalmeida.239@exemplo.com;(19) 91454-7133;2026-01-15;RN;Natal;APP;MOBILE;Eletrodomésticos;Lavadora;1;4800;0.05;0;4560.0;PIX;1;43;5063.38;34;Ouro;PROPRIO;5;0;1;0
PED2026002588;CLI03445;Ana Gomes;ANAGOMES.3445@EXEMPLO.COM;(41) 93496-8468;2026-02-18;SP;São Paulo;SITE;DESKTOP;Esportes;Bola;2;250;0.1;24.77;474.77;PIX;1;37;4740.89;59;Diamante;PROPRIO;5;1;1;1
PED2026004960;CLI02613;Sofia Teixeira;sofiateixeira.2613@exemplo.com;11978071690;2026-07-19;SP;São Paulo;APP;MOBILE;Jogos;Headset Gamer;1;582.7;0.05;0;553.57;PIX;1;37;2168.19;19;Ouro;PROPRIO;5;0;1;1
PED2026001127;CLI02068;Ana Lima;analima.2068@exemplo.com;(47) 91368-4905;2026/02/16;BAHIA;Salvador;APP;MOBILE;Moda e Acessórios;Camiseta;4;140.33;0.2;24.04;473.1;PIX;1;49;5505.54;84;Diamante;PROPRIO;4;0;0;1
PED2026004843;CLI00580;Eduarda Martins;eduardamartins.580@exemplo.com;51 90303-7210;2026-08-01;ES;Vitória;SITE;mobile;Eletrônicos;Smart TV;1;4848.49;0.2;0;3878.79;pix;1;44;3639.42;73;Diamante;PROPRIO;5;1;1;1
PED2026001429;CLI00158;Thiago Pereira;thiagopereira.158@exemplo.com;(81) 95579-0769;2026-07-29;DF;Brasília;SITE;MOBILE;Eletrodomésticos;Geladeira;1;3315.78;0.25;0;2486.84;PIX;1;27;3637.61;39;Ouro;PROPRIO;4;0;0;0
PED2026000648;CLI00595;Yasmin Ramos;yasminramos.595@exemplo.com;(11) 99052-5368;2026-04-29;SP;São Paulo;APP;MOBILE;Beleza e Saúde;Escova Elétrica;1;232.64;0.25;27.17;201.65;PIX;1;47;3200.96;18;Ouro;PROPRIO;5;0;1;1
PED2026003300;CLI02182;Lucas Gomes;lucasgomes.2182@exemplo.com;(11) 93208-9721;07/05/2026;RS;Porto Alegre;LOJA_FISICA;DESKTOP;Eletrodomésticos;Geladeira;1;5208.09;0.3;0;3645.66;PIX;1;58;4661.78;32;Ouro;PROPRIO;4;0;0;1
PED2026010161;CLI02624;Diego Silva;diegosilva.2624@exemplo.com;(19) 97636-2262;08/03/2026;RJ;Rio de Janeiro;LOJA_FISICA;TABLET;Jogos;Controle;1;541.71;0.05;0;514.63;BOLETO;1;36;3024.5;8;Prata;PROPRIO;4;0;1;1
PED2026006654;CLI00716;Sofia Souza;sofiasouza.716@exemplo.com;(51) 98736-4691;2026-05-27;SP;São Paulo;Site;DESKTOP;Eletrônicos;Console;1;2638.57;0;0;2638.57;PIX;1;50;6104.1;67;Diamante;PROPRIO;5;0;0;0
PED2026000177;CLI03453;Nicolas Lima;nicolaslima.3453@exemplo.com;(31) 99312-7730;2026-02-17;S.P.;São Paulo;LOJA_FISICA;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;281.95;0.1;13.42;267.17;BOLETO;1;49;6843.33;18;Prata;PROPRIO;4;0;1;1
PED2026001220;CLI01662;Queila Teixeira;queilateixeira.1662@exemplo.com;21991755241;2026-07-24;SP;São Paulo;APP;MOBILE;Telefonia;Smartphone;1;5075.65;0.1;0;4568.08;CARTAO_CREDITO;2;35;3230.22;6;Prata;PROPRIO;5;0;1;1
PED2026000409;CLI01571;Carla Ramos;carlaramos.1571@exemplo.com; 85944928625 ;2026-04-20;RJ;RIO DE JANEIRO; APP ;MOBILE;Outros;Pet Shop;1;93.15;0;21.58;114.73;PIX;1;52;11745.69;69;Diamante;PROPRIO;4;0;0;1
PED2026009754;CLI02492;Carla Silva;carlasilva.2492@exemplo.com;(31) 90776-6654;16/02/2026;DF;Brasília;MARKETPLACE;MOBILE;Moda e Acessórios;Camiseta;1;220;0.1;23.47;221.47; PIX ;1;26;5436.23;65;Diamante;PARC248;5;1;1;0
PED2026007585;CLI03024;Bruno Silva;brunosilva.3024@exemplo.com;+55 31 97152-6655;2026-07-02;GO;Goiânia;LOJA_FISICA;DESKTOP;Esportes;Tênis Corrida;1;1200;0;14.62;1214.62;CARTAO_DEBITO;1;38;1200;13;Ouro;PROPRIO;4;0;0;0
PED2026011885;CLI00427;Nicolas Martins;nicolasmartins.427@exemplo.com;(41) 95295-2860;2026-03-15;PA;Belém;SITE;MOBILE;Telefonia;Smartwatch;1;1800;0.2;0;1440.0;PIX;1;43;1516.82;84;Diamante;PROPRIO;3;0;1;0
PED2026006394;CLI02303;Karen Costa;KARENCOSTA.2303@EXEMPLO.COM;(41) 98145-4761;2026-04-07;SP;São Paulo;APP;MOBILE;Informática;Mouse sem fio;1;152.28;0;5.67;157.95;CARTAO_CREDITO;5;20;2143.72;3;Prata;PROPRIO;4;0;0;1
PED2026001516;CLI00462;João Gomes;joãogomes.462@exemplo.com;(61) 92268-8950;2026-08-31;MG;Belo Horizonte;APP;DESKTOP;Esportes;Bicicleta;2;3337.17;0;0;6674.34;PIX;1;43;5675.33;55;Diamante;PROPRIO;5;0;0;0
PED2026000551;CLI01018;Zeca Gomes;zecagomes.1018@exemplo.com;(51) 95997-6116;2026-04-27;PR;Curitiba;SITE;DESKTOP;Esportes;Kit Academia;3;445.58;0.05;0;1269.9;PIX;1;42;2564.68;44;Diamante;PROPRIO;5;0;1;1
PED2026007960;CLI02458;joão silva;joãosilva.2458@exemplo.com;(71) 91375-1275;2026-04-26;SC;Florianópolis;SITE;MOBILE;Informática;SSD;1;341.85;0.05;32.81;357.57;CARTAO_CREDITO;1;47;2046.93;22;Ouro;PROPRIO;5;0;1;1
PED2026011516;CLI03051;Gabriela Costa;GABRIELACOSTA.3051@EXEMPLO.COM;(61) 98981-0241;2026-05-01;RJ;Rio de Janeiro;SITE;MOBILE;Jogos;Headset Gamer;1;335.13;0.05;0;318.37;PIX;1;49;6684.78;46;Diamante;PROPRIO;5;0;1;1
PED2026008106;CLI00115;Vinicius Oliveira;viniciusoliveira.115@exemplo.com;+55 51 93754-3839;14/07/2026;GOIÁS;Goiânia;SITE;MOBILE;Telefonia;Fone Bluetooth;2;900;0;20.36;1820.36;CARTAO_CREDITO;1;27;4267.67;2;Prata;PROPRIO;3;0;0;0
PED2026003195;CLI03572;Paulo Santos;paulosantos.3572@exemplo.com;51909110393;2026-08-24;SP;São Paulo;APP;TABLET;Esportes;Bola;2;131.6;0.1;0;236.88;CARTAO_CREDITO;6;57;16009.79;28;Ouro;PROPRIO;3;0;1;0
PED2026007938;CLI03042;Nicolas Costa;nicolascosta.3042@exemplo.com;(19) 94335-2583;2026-04-02;rio grande do sul;Porto Alegre;APP;MOBILE;ESPORTES;Tênis Corrida;1;507.53;0.2;16.35;422.38;CARTAO_CREDITO;1;28;1200;2;Bronze;PROPRIO;4;0;1;1
PED2026007208;CLI01458;Ursula Dias;ursuladias.1458@exemplo.com;51953971264;2026-05-18;SP;São Paulo;APP;MOBILE;Moda e Acessórios;Tênis;1;847.08;0;0;847.08;PIX;1;47;3301.99;56;Diamante;PROPRIO;3;0;0;0
PED2026003629;CLI01270;Paulo Martins;paulomartins.1270@exemplo.com;51 98569-5741;2026-08-12;São Paulo;São Paulo;MARKETPLACE;DESKTOP;Casa e Decoração;Jogo de Cama;3;298.98;0;0;896.93;PIX;1;25;2358.06;14;Prata;PARC152;5;0;0;0
PED2026002849;CLI02521;Vinicius Martins;viniciusmartins.2521@exemplo.com;(19) 95048-7445;2026-06-10;SP;São Paulo;SITE;MOBILE;Esportes;Kit Academia;3;371.21;0;0;1113.63;PIX;1;44;4658.05;35;Ouro;PROPRIO;4;0;0;1
PED2026000536;CLI03585;Queila Dias;queiladias.3585@exemplo.com;(47) 98371-3334;21/06/2026;RS;Porto Alegre;MARKETPLACE;DESKTOP;Telefonia;Carregador USB-C;1;180;0.25;22.33;157.33;PIX;1;66;7096.92;6;Ouro;PARC118;4;0;1;0
PED2026007400;CLI03515;Mariana Souza;marianasouza.3515@exemplo.com;(41) 98967-7270;2026-02-03;SP;São Paulo;MARKETPLACE;DESKTOP;Eletrodomésticos;Geladeira;1;5792.75;0.15;29.76;4953.59;CARTAO_CREDITO;5;65;4216.32;32;Ouro;PARC236;5;0;1;1
PED2026005360;CLI03266;Paulo Ferreira;pauloferreira.3266@exemplo.com;11 94358-5487;2026-06-25;ES;Vitória;APP;MOBILE;Moda e Acessórios;Jaqueta;2;723.51;0;0;1447.02;PIX;1;48;4338.95;29;Ouro;PROPRIO;5;0;0;1
PED2026009583;CLI01221;Yasmin Gomes;yasmingomes.1221@exemplo.com;(51) 99971-0197;2026-02-12;BA;Salvador;APP;MOBILE;Esportes;Bola;1;51.89;0.25;4.44;43.36;CARTAO_DEBITO;1;26;1937.41;32;Ouro;PROPRIO;5;0;1;1
PED2026003152;CLI01568;Wesley Dias;wesleydias.1568@exemplo.com;(61) 97506-4194;2026-05-24;RS;Porto Alegre;MARKET PLACE;DESKTOP;casa e decoração;Organizador;3;75.07;0.1;36.68;239.36;BOLETO;1;36;2037.71;14;Ouro;PARC182;4;0;0;0
PED2026008191;CLI03525;Lucas Teixeira;lucasteixeira.3525@exemplo.com;81996108317;2026-02-12;SP;São Paulo;SITE;MOBILE;Casa e Decoração;Cadeira Escritório;1;1512.11;0.2;0;1209.69;CARTAO_CREDITO;1;40;5548.36;48;Ouro;PROPRIO;4;0;1;1
PED2026001491;CLI02141;Sofia Pereira;sofiapereira.2141@exemplo.com;61971886355;06-02-2026;pe;Recife;APP;DESKTOP;Beleza e Saúde;Perfume;1;490.83;0.15;22.07;439.28;PIX;1;21;1708.02;60;Diamante;PROPRIO;5;0;1;0
PED2026004485;CLI00628;Rafael Barbosa;rafaelbarbosa.628@exemplo.com;(51) 92692-6992;2026-01-15;MT; Cuiabá ;MARKETPLACE;MOBILE;Informática;Mouse sem fio;2;242.69;0.1;0;436.85;Crédito;2;35;5389.08;31;Diamante;PARC092;4;0;1;0
PED2026000023;CLI02590;Rafael Souza;rafaelsouza.2590@exemplo.com;(51) 94538-1213;2026-07-23;PA;Belém;SITE;TABLET;Telefonia;Fone Bluetooth;2;461.1;0;20.89;943.1;PIX;1;54;3743.93;16;Ouro;PROPRIO;5;0;0;0
PED2026003531;CLI01713;Eduarda Martins;eduardamartins.1713@exemplo.com;(51) 99341-4571;2026-02-11;SP;São Paulo;MARKETPLACE;MOBILE;Outros;Papelaria;1;104.4;0;29.13;133.53;PIX;1;23;2118.04;76;Diamante;PARC167;4;0;0;1
PED2026010174;CLI02391;Wesley Dias;wesleydias.2391@exemplo.com;(71) 99937-0531;2026-05-14;MG;BELO HORIZONTE;APP;MOBILE;Casa e Decoração;Jogo de Cama;2;179.59;0;21.99;381.17;PIX;1;44;2196.9;66;Diamante;PROPRIO;4;0;0;0
PED2026003459;CLI00823;Lucas Vieira;lucasvieira.823@exemplo.com;19 91239-7501;2026-04-02;MG;Belo Horizonte;SITE;DESKTOP;Informática;SSD;1;447.13;0;20.91;468.04;PIX;1;34;3808.08;82;Diamante;PROPRIO;4;0;0;1
PED2026010598;CLI03587;Vinicius Oliveira;viniciusoliveira.3587@exemplo.com;(47) 91532-7913;2026-02-02;SP;São Paulo;SITE;desktop;Casa e Decoração;Luminária;4;187.41;0;0;749.65;CARTAO_DEBITO;1;51;4660.45;50;Diamante;PROPRIO;4;0;0;1
PED2026009672;CLI01977;Gabriela Martins;gabrielamartins.1977@exemplo.com;+55 19 92112-2352;2026-07-30;RR; Boa Vista ;APP;DESKTOP;Beleza e Saúde;Kit Skincare;3;326.9;0;0;980.7;CARTAO_CREDITO;4;30;2797.52;51;Diamante;PROPRIO;5;0;0;0
PED2026002412;CLI00014;Isabela Rocha;isabelarocha.14@exemplo.com;(11) 90928-7166;19-01-2026;SP;SÃO PAULO;APP;MOBILE;Moda e Acessórios;Tênis;1;310.37;0.05;21.63;316.48;CARTAO_CREDITO;4;36;5294.88;43;Ouro;PROPRIO;4;0;0;1
PED2026007885;CLI03090;Diego Rocha;diegorocha.3090@exemplo.com;(71) 96857-5786;2026-05-14;SP;São Paulo;APP;MOBILE;Eletrodomésticos;Geladeira;1;5459.24;0.1;0;4913.31;CARTAO_DEBITO;1;19;1200;41;Ouro;PROPRIO;3;0;0;1
PED2026001738;CLI02297;Yasmin Vieira;yasminvieira.2297@exemplo.com;(47) 96237-0663;2026-07-16;MG;Belo Horizonte;MARKETPLACE;MOBILE;Eletrodomésticos;Micro-ondas;2;1157.83;0;0;2315.66;CARTAO_CREDITO;4;32;2841.81;82;Diamante;PARC195;5;0;0;0
PED2026009791;CLI02734;Isabela Teixeira;isabelateixeira.2734@exemplo.com;(31) 99761-7588;2026-02-25;SP;São Paulo;MARKETPLACE;MOBILE;Jogos;Jogo Digital;1;115.49;0.2;24.53;116.92;CARTEIRA_DIGITAL;1;33;5549.98;17;Prata;PARC134;4;0;0;0
PED2026010117;CLI02217;Vinicius Teixeira;viniciusteixeira.2217@exemplo.com;(41) 98448-9313;2026-06-21;RJ;Rio de Janeiro;web;MOBILE;Informática;Monitor;1;2574.52;0.15;28.08;2216.42;PIX;1;37;1930.32;8;Prata;PROPRIO;5;0;1;1
PED2026010137;CLI02431;Vinicius Costa;viniciuscosta.2431@exemplo.com; 19956928766 ;2026-02-10;BA;Salvador;APP;MOBILE;Outros;Pet Shop;2;388.16;0;0;776.31;CARTAO_CREDITO;2;54;3538.28;15;Ouro;PROPRIO;5;0;0;1
PED2026002136;CLI02639;Eduarda Martins;eduardamartins.2639@exemplo.com;(31) 92245-7764;2026-03-29;SP;São Paulo;MARKETPLACE;TABLET;Casa e Decoração;Luminária;1;284.5;0.2;37.32;264.92;CARTAO_CREDITO;1;44;6249.53;76;Diamante;PARC045;5;0;1;0
PED2026011625;CLI00382;Ana Souza;anasouza.382@exemplo.com;41 96667-6218;2026-07-21;GO;Goiânia;MARKETPLACE;DESKTOP;Moda e Acessórios;Camiseta;5;220;0.2;0;880.0;PIX;1;38;2413.83;42;Diamante;PARC091;4;0;1;1
PED2026009475;CLI02705;Vinicius Martins;viniciusmartins.2705@exemplo.com;19 99024-5366;2026-04-10;CE;Fortaleza;APP;MOBILE;Telefonia;Smartwatch;1;584.26;0;0;584.26;CARTAO_CREDITO;1;37;3246.72;15;Ouro;PROPRIO;4;0;0;1
PED2026011844;CLI02965;Eduarda Oliveira;eduardaoliveira.2965@exemplo.com;(19) 91296-4257;2026-07-17;SP;São Paulo;MARKETPLACE;MOBILE;Beleza e Saúde;Escova Elétrica;2;261.37;0.25;13.95;406.0;BOLETO;1;35;2340.09;52;Diamante;PARC058;4;0;0;0
PED2026002087;CLI01156;Olivia Lima;olivialima.1156@exemplo.com;(85) 91599-7012;2026-05-22;GO;Goiânia;APP;MOBILE;Eletrônicos;Câmera Wi-Fi;1;356.84;0;20.43;377.27;CARTAO_DEBITO;1;43;1292.78;30;Ouro;PROPRIO;4;0;0;1
PED2026005138;CLI00707;Isabela Rocha;isabelarocha.707@exemplo.com;(51) 93004-3458;2026-04-17;SC;Florianópolis;APP;MOBILE;Esportes;Bicicleta;1;2182.25;0;0;2182.25;PIX;1;30;3995.67;2;Ouro;PROPRIO;4;0;0;1
PED2026004602;CLI01433;Carla Souza;carlasouza.1433@exemplo.com;(19) 99557-2291;2026-07-30;PR;Curitiba;APP;DESKTOP;Telefonia;Carregador USB-C;1;115.98;0;14.37;130.35;PIX;1;53;8424.12;22;Ouro;PROPRIO;5;0;0;0
PED2026007700;CLI02298;Eduarda Gomes;eduardagomes.2298@exemplo.com;(11) 91205-9403;2026-04-18;PR;CURITIBA;APP;MOBILE;Eletrônicos;Câmera Wi-Fi;2;316.52;0;0;633.04;CARTAO_CREDITO;3;43;6397.32;64;Diamante;PROPRIO;4;0;0;0
PED2026001977;CLI00077;Ana Ferreira;anaferreira.77@exemplo.com;51 94284-4144;2026-05-31;ES;Vitória;MARKETPLACE;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;422.02;0;11.58;433.6;PIX;1;59;3949.86;2;Prata;PARC233;5;0;0;1
PED2026007829;CLI00107;Felipe Teixeira;felipeteixeira.107@exemplo.com;(61) 98774-7828;2026-01-08;SP;SÃO PAULO;APP;DESKTOP;Casa e Decoração;Cadeira Escritório;1;1854.11;0;22.15;1876.26;CARTAO_CREDITO;6;52;5945.71;51;Diamante;PROPRIO;4;0;0;1
PED2026003074;CLI01806;Mariana Vieira;marianavieira.1806@exemplo.com;(41) 96446-5934;2026-02-15;MG;Belo Horizonte;MARKETPLACE;MOBILE;Moda e Acessorios;Camiseta;2;183.26;0.05;26.96;375.16;Pagamento Instantâneo;1;46;3926.16;52;Diamante;PARC049;4;0;1;1
PED2026010797;CLI00971;Sofia Gomes;sofiagomes.971@exemplo.com; 71933391870 ;02/02/2026;PE;RECIFE;SITE;MOBILE;Eletrônicos;Smart TV;1;5869.12;0.1;0;5282.21;Cartão Crédito;2;34;1297.26;65;Diamante;PROPRIO;4;0;1;1
PED2026010580;CLI02911;Henrique Lima;henriquelima.2911@exemplo.com;(21) 97338-1251;08/06/2026;SP;São Paulo;APP;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;883.64;0;18.61;902.25;PIX;1;70;2260.11;77;Diamante;PROPRIO;4;0;0;0
